"Time Stamp","Time Zone","Name","PTID","Load"
"11/27/2013 00:00:00","EST","CAPITL",61757,1222.3
"11/27/2013 00:00:00","EST","CENTRL",61754,1743.3
"11/27/2013 00:00:00","EST","DUNWOD",61760,588.4
"11/27/2013 00:00:00","EST","GENESE",61753,1004.7
"11/27/2013 00:00:00","EST","HUD VL",61758,1017.1
"11/27/2013 00:00:00","EST","LONGIL",61762,2013.6
"11/27/2013 00:00:00","EST","MHK VL",61756,878
"11/27/2013 00:00:00","EST","MILLWD",61759,305.3
"11/27/2013 00:00:00","EST","N.Y.C.",61761,5099.5
"11/27/2013 00:00:00","EST","NORTH",61755,700.1
"11/27/2013 00:00:00","EST","WEST",61752,1752.9
"11/27/2013 00:05:00","EST","CAPITL",61757,1228.5
"11/27/2013 00:05:00","EST","CENTRL",61754,1712.8
"11/27/2013 00:05:00","EST","DUNWOD",61760,584.9
"11/27/2013 00:05:00","EST","GENESE",61753,997.1
"11/27/2013 00:05:00","EST","HUD VL",61758,1015.1
"11/27/2013 00:05:00","EST","LONGIL",61762,1984.1
"11/27/2013 00:05:00","EST","MHK VL",61756,878.7
"11/27/2013 00:05:00","EST","MILLWD",61759,292.8
"11/27/2013 00:05:00","EST","N.Y.C.",61761,5065.6
"11/27/2013 00:05:00","EST","NORTH",61755,705.8
"11/27/2013 00:05:00","EST","WEST",61752,1743.5
"11/27/2013 00:10:00","EST","CAPITL",61757,1215.6
"11/27/2013 00:10:00","EST","CENTRL",61754,1691.7
"11/27/2013 00:10:00","EST","DUNWOD",61760,587.3
"11/27/2013 00:10:00","EST","GENESE",61753,990.6
"11/27/2013 00:10:00","EST","HUD VL",61758,1014.7
"11/27/2013 00:10:00","EST","LONGIL",61762,1970.5
"11/27/2013 00:10:00","EST","MHK VL",61756,870
"11/27/2013 00:10:00","EST","MILLWD",61759,270.6
"11/27/2013 00:10:00","EST","N.Y.C.",61761,5040.5
"11/27/2013 00:10:00","EST","NORTH",61755,700.8
"11/27/2013 00:10:00","EST","WEST",61752,1724.2
"11/27/2013 00:15:00","EST","CAPITL",61757,1211.6
"11/27/2013 00:15:00","EST","CENTRL",61754,1697.1
"11/27/2013 00:15:00","EST","DUNWOD",61760,572.3
"11/27/2013 00:15:00","EST","GENESE",61753,998.6
"11/27/2013 00:15:00","EST","HUD VL",61758,995.5
"11/27/2013 00:15:00","EST","LONGIL",61762,1947.1
"11/27/2013 00:15:00","EST","MHK VL",61756,876.4
"11/27/2013 00:15:00","EST","MILLWD",61759,291.7
"11/27/2013 00:15:00","EST","N.Y.C.",61761,4994.9
"11/27/2013 00:15:00","EST","NORTH",61755,701.3
"11/27/2013 00:15:00","EST","WEST",61752,1744.4
"11/27/2013 00:20:00","EST","CAPITL",61757,1219.9
"11/27/2013 00:20:00","EST","CENTRL",61754,1690.9
"11/27/2013 00:20:00","EST","DUNWOD",61760,581.1
"11/27/2013 00:20:00","EST","GENESE",61753,985.5
"11/27/2013 00:20:00","EST","HUD VL",61758,952.6
"11/27/2013 00:20:00","EST","LONGIL",61762,1946.8
"11/27/2013 00:20:00","EST","MHK VL",61756,872.2
"11/27/2013 00:20:00","EST","MILLWD",61759,288.3
"11/27/2013 00:20:00","EST","N.Y.C.",61761,4948.1
"11/27/2013 00:20:00","EST","NORTH",61755,700.5
"11/27/2013 00:20:00","EST","WEST",61752,1738
"11/27/2013 00:25:00","EST","CAPITL",61757,1212
"11/27/2013 00:25:00","EST","CENTRL",61754,1708.8
"11/27/2013 00:25:00","EST","DUNWOD",61760,567.4
"11/27/2013 00:25:00","EST","GENESE",61753,985.3
"11/27/2013 00:25:00","EST","HUD VL",61758,993.9
"11/27/2013 00:25:00","EST","LONGIL",61762,1937.4
"11/27/2013 00:25:00","EST","MHK VL",61756,864.7
"11/27/2013 00:25:00","EST","MILLWD",61759,281.7
"11/27/2013 00:25:00","EST","N.Y.C.",61761,4898.7
"11/27/2013 00:25:00","EST","NORTH",61755,696.2
"11/27/2013 00:25:00","EST","WEST",61752,1703.5
"11/27/2013 00:30:00","EST","CAPITL",61757,1205.1
"11/27/2013 00:30:00","EST","CENTRL",61754,1715.9
"11/27/2013 00:30:00","EST","DUNWOD",61760,571.8
"11/27/2013 00:30:00","EST","GENESE",61753,979.7
"11/27/2013 00:30:00","EST","HUD VL",61758,980.4
"11/27/2013 00:30:00","EST","LONGIL",61762,1921.9
"11/27/2013 00:30:00","EST","MHK VL",61756,860.7
"11/27/2013 00:30:00","EST","MILLWD",61759,267
"11/27/2013 00:30:00","EST","N.Y.C.",61761,4915.1
"11/27/2013 00:30:00","EST","NORTH",61755,685
"11/27/2013 00:30:00","EST","WEST",61752,1697.4
"11/27/2013 00:35:00","EST","CAPITL",61757,1185.7
"11/27/2013 00:35:00","EST","CENTRL",61754,1683.3
"11/27/2013 00:35:00","EST","DUNWOD",61760,561.6
"11/27/2013 00:35:00","EST","GENESE",61753,970.3
"11/27/2013 00:35:00","EST","HUD VL",61758,976.2
"11/27/2013 00:35:00","EST","LONGIL",61762,1905.4
"11/27/2013 00:35:00","EST","MHK VL",61756,856.9
"11/27/2013 00:35:00","EST","MILLWD",61759,267.4
"11/27/2013 00:35:00","EST","N.Y.C.",61761,4872.9
"11/27/2013 00:35:00","EST","NORTH",61755,685.8
"11/27/2013 00:35:00","EST","WEST",61752,1713.1
"11/27/2013 00:40:00","EST","CAPITL",61757,1186.1
"11/27/2013 00:40:00","EST","CENTRL",61754,1688.3
"11/27/2013 00:40:00","EST","DUNWOD",61760,546.8
"11/27/2013 00:40:00","EST","GENESE",61753,978.7
"11/27/2013 00:40:00","EST","HUD VL",61758,976.2
"11/27/2013 00:40:00","EST","LONGIL",61762,1880.2
"11/27/2013 00:40:00","EST","MHK VL",61756,856.4
"11/27/2013 00:40:00","EST","MILLWD",61759,266
"11/27/2013 00:40:00","EST","N.Y.C.",61761,4882.9
"11/27/2013 00:40:00","EST","NORTH",61755,681.1
"11/27/2013 00:40:00","EST","WEST",61752,1678
"11/27/2013 00:45:00","EST","CAPITL",61757,1189.6
"11/27/2013 00:45:00","EST","CENTRL",61754,1675.3
"11/27/2013 00:45:00","EST","DUNWOD",61760,549.1
"11/27/2013 00:45:00","EST","GENESE",61753,970.4
"11/27/2013 00:45:00","EST","HUD VL",61758,971.4
"11/27/2013 00:45:00","EST","LONGIL",61762,1877.6
"11/27/2013 00:45:00","EST","MHK VL",61756,861.5
"11/27/2013 00:45:00","EST","MILLWD",61759,258
"11/27/2013 00:45:00","EST","N.Y.C.",61761,4843.4
"11/27/2013 00:45:00","EST","NORTH",61755,679.3
"11/27/2013 00:45:00","EST","WEST",61752,1691
"11/27/2013 00:50:00","EST","CAPITL",61757,1185.2
"11/27/2013 00:50:00","EST","CENTRL",61754,1689.2
"11/27/2013 00:50:00","EST","DUNWOD",61760,532.8
"11/27/2013 00:50:00","EST","GENESE",61753,972.6
"11/27/2013 00:50:00","EST","HUD VL",61758,949.7
"11/27/2013 00:50:00","EST","LONGIL",61762,1880.2
"11/27/2013 00:50:00","EST","MHK VL",61756,855.5
"11/27/2013 00:50:00","EST","MILLWD",61759,267
"11/27/2013 00:50:00","EST","N.Y.C.",61761,4825
"11/27/2013 00:50:00","EST","NORTH",61755,688.1
"11/27/2013 00:50:00","EST","WEST",61752,1660.6
"11/27/2013 00:55:00","EST","CAPITL",61757,1181.3
"11/27/2013 00:55:00","EST","CENTRL",61754,1674
"11/27/2013 00:55:00","EST","DUNWOD",61760,550.6
"11/27/2013 00:55:00","EST","GENESE",61753,969.4
"11/27/2013 00:55:00","EST","HUD VL",61758,951.6
"11/27/2013 00:55:00","EST","LONGIL",61762,1860.1
"11/27/2013 00:55:00","EST","MHK VL",61756,846.7
"11/27/2013 00:55:00","EST","MILLWD",61759,257.3
"11/27/2013 00:55:00","EST","N.Y.C.",61761,4814.1
"11/27/2013 00:55:00","EST","NORTH",61755,686.5
"11/27/2013 00:55:00","EST","WEST",61752,1656
"11/27/2013 01:00:00","EST","CAPITL",61757,1204.2
"11/27/2013 01:00:00","EST","CENTRL",61754,1684.9
"11/27/2013 01:00:00","EST","DUNWOD",61760,534.9
"11/27/2013 01:00:00","EST","GENESE",61753,957.5
"11/27/2013 01:00:00","EST","HUD VL",61758,935.6
"11/27/2013 01:00:00","EST","LONGIL",61762,1850.6
"11/27/2013 01:00:00","EST","MHK VL",61756,852.3
"11/27/2013 01:00:00","EST","MILLWD",61759,261.6
"11/27/2013 01:00:00","EST","N.Y.C.",61761,4770.4
"11/27/2013 01:00:00","EST","NORTH",61755,679.4
"11/27/2013 01:00:00","EST","WEST",61752,1657.5
"11/27/2013 01:05:00","EST","CAPITL",61757,1179.8
"11/27/2013 01:05:00","EST","CENTRL",61754,1633.2
"11/27/2013 01:05:00","EST","DUNWOD",61760,529.9
"11/27/2013 01:05:00","EST","GENESE",61753,957.2
"11/27/2013 01:05:00","EST","HUD VL",61758,948.1
"11/27/2013 01:05:00","EST","LONGIL",61762,1835.9
"11/27/2013 01:05:00","EST","MHK VL",61756,850.6
"11/27/2013 01:05:00","EST","MILLWD",61759,247.8
"11/27/2013 01:05:00","EST","N.Y.C.",61761,4739
"11/27/2013 01:05:00","EST","NORTH",61755,685.1
"11/27/2013 01:05:00","EST","WEST",61752,1644.5
"11/27/2013 01:10:00","EST","CAPITL",61757,1170.8
"11/27/2013 01:10:00","EST","CENTRL",61754,1621.9
"11/27/2013 01:10:00","EST","DUNWOD",61760,527.9
"11/27/2013 01:10:00","EST","GENESE",61753,956.1
"11/27/2013 01:10:00","EST","HUD VL",61758,946.9
"11/27/2013 01:10:00","EST","LONGIL",61762,1828.4
"11/27/2013 01:10:00","EST","MHK VL",61756,848
"11/27/2013 01:10:00","EST","MILLWD",61759,259.2
"11/27/2013 01:10:00","EST","N.Y.C.",61761,4721.7
"11/27/2013 01:10:00","EST","NORTH",61755,675
"11/27/2013 01:10:00","EST","WEST",61752,1658.2
"11/27/2013 01:15:00","EST","CAPITL",61757,1160.4
"11/27/2013 01:15:00","EST","CENTRL",61754,1656.7
"11/27/2013 01:15:00","EST","DUNWOD",61760,539.9
"11/27/2013 01:15:00","EST","GENESE",61753,955
"11/27/2013 01:15:00","EST","HUD VL",61758,957.6
"11/27/2013 01:15:00","EST","LONGIL",61762,1817.9
"11/27/2013 01:15:00","EST","MHK VL",61756,844.2
"11/27/2013 01:15:00","EST","MILLWD",61759,261.1
"11/27/2013 01:15:00","EST","N.Y.C.",61761,4686.9
"11/27/2013 01:15:00","EST","NORTH",61755,674
"11/27/2013 01:15:00","EST","WEST",61752,1634.4
"11/27/2013 01:20:00","EST","CAPITL",61757,1183.5
"11/27/2013 01:20:00","EST","CENTRL",61754,1651.4
"11/27/2013 01:20:00","EST","DUNWOD",61760,524.4
"11/27/2013 01:20:00","EST","GENESE",61753,954.7
"11/27/2013 01:20:00","EST","HUD VL",61758,931.8
"11/27/2013 01:20:00","EST","LONGIL",61762,1810.7
"11/27/2013 01:20:00","EST","MHK VL",61756,843.1
"11/27/2013 01:20:00","EST","MILLWD",61759,263.7
"11/27/2013 01:20:00","EST","N.Y.C.",61761,4674.4
"11/27/2013 01:20:00","EST","NORTH",61755,677.6
"11/27/2013 01:20:00","EST","WEST",61752,1653.6
"11/27/2013 01:25:00","EST","CAPITL",61757,1157.5
"11/27/2013 01:25:00","EST","CENTRL",61754,1652.8
"11/27/2013 01:25:00","EST","DUNWOD",61760,528.6
"11/27/2013 01:25:00","EST","GENESE",61753,946.8
"11/27/2013 01:25:00","EST","HUD VL",61758,942.3
"11/27/2013 01:25:00","EST","LONGIL",61762,1806.7
"11/27/2013 01:25:00","EST","MHK VL",61756,845.8
"11/27/2013 01:25:00","EST","MILLWD",61759,248
"11/27/2013 01:25:00","EST","N.Y.C.",61761,4661
"11/27/2013 01:25:00","EST","NORTH",61755,672.6
"11/27/2013 01:25:00","EST","WEST",61752,1648.1
"11/27/2013 01:30:00","EST","CAPITL",61757,1162.3
"11/27/2013 01:30:00","EST","CENTRL",61754,1647.1
"11/27/2013 01:30:00","EST","DUNWOD",61760,521.5
"11/27/2013 01:30:00","EST","GENESE",61753,953.4
"11/27/2013 01:30:00","EST","HUD VL",61758,928.4
"11/27/2013 01:30:00","EST","LONGIL",61762,1798.4
"11/27/2013 01:30:00","EST","MHK VL",61756,836.3
"11/27/2013 01:30:00","EST","MILLWD",61759,267.6
"11/27/2013 01:30:00","EST","N.Y.C.",61761,4629
"11/27/2013 01:30:00","EST","NORTH",61755,679.2
"11/27/2013 01:30:00","EST","WEST",61752,1637
"11/27/2013 01:35:00","EST","CAPITL",61757,1160.3
"11/27/2013 01:35:00","EST","CENTRL",61754,1648
"11/27/2013 01:35:00","EST","DUNWOD",61760,515.9
"11/27/2013 01:35:00","EST","GENESE",61753,942.8
"11/27/2013 01:35:00","EST","HUD VL",61758,920.9
"11/27/2013 01:35:00","EST","LONGIL",61762,1793.7
"11/27/2013 01:35:00","EST","MHK VL",61756,832.9
"11/27/2013 01:35:00","EST","MILLWD",61759,263.8
"11/27/2013 01:35:00","EST","N.Y.C.",61761,4621.6
"11/27/2013 01:35:00","EST","NORTH",61755,683.5
"11/27/2013 01:35:00","EST","WEST",61752,1638.5
"11/27/2013 01:40:00","EST","CAPITL",61757,1140.8
"11/27/2013 01:40:00","EST","CENTRL",61754,1603.1
"11/27/2013 01:40:00","EST","DUNWOD",61760,513.6
"11/27/2013 01:40:00","EST","GENESE",61753,944.2
"11/27/2013 01:40:00","EST","HUD VL",61758,923.2
"11/27/2013 01:40:00","EST","LONGIL",61762,1777.9
"11/27/2013 01:40:00","EST","MHK VL",61756,839.9
"11/27/2013 01:40:00","EST","MILLWD",61759,263.9
"11/27/2013 01:40:00","EST","N.Y.C.",61761,4595
"11/27/2013 01:40:00","EST","NORTH",61755,673
