"Time Stamp","Time Zone","Name","PTID","Load"
"12/14/2013 00:00:00","EST","CAPITL",61757,1423.5
"12/14/2013 00:00:00","EST","CENTRL",61754,1981.3
"12/14/2013 00:00:00","EST","DUNWOD",61760,647.2
"12/14/2013 00:00:00","EST","GENESE",61753,1119.7
"12/14/2013 00:00:00","EST","HUD VL",61758,1139.6
"12/14/2013 00:00:00","EST","LONGIL",61762,2307
"12/14/2013 00:00:00","EST","MHK VL",61756,1044.1
"12/14/2013 00:00:00","EST","MILLWD",61759,337.8
"12/14/2013 00:00:00","EST","N.Y.C.",61761,5529.1
"12/14/2013 00:00:00","EST","NORTH",61755,774.8
"12/14/2013 00:00:00","EST","WEST",61752,1843.5
"12/14/2013 00:05:00","EST","CAPITL",61757,1413.6
"12/14/2013 00:05:00","EST","CENTRL",61754,1966.1
"12/14/2013 00:05:00","EST","DUNWOD",61760,627.9
"12/14/2013 00:05:00","EST","GENESE",61753,1106.6
"12/14/2013 00:05:00","EST","HUD VL",61758,1126.2
"12/14/2013 00:05:00","EST","LONGIL",61762,2302.4
"12/14/2013 00:05:00","EST","MHK VL",61756,1034.2
"12/14/2013 00:05:00","EST","MILLWD",61759,335
"12/14/2013 00:05:00","EST","N.Y.C.",61761,5465.4
"12/14/2013 00:05:00","EST","NORTH",61755,786.4
"12/14/2013 00:05:00","EST","WEST",61752,1821.5
"12/14/2013 00:10:00","EST","CAPITL",61757,1407.9
"12/14/2013 00:10:00","EST","CENTRL",61754,1959.1
"12/14/2013 00:10:00","EST","DUNWOD",61760,622.9
"12/14/2013 00:10:00","EST","GENESE",61753,1098.1
"12/14/2013 00:10:00","EST","HUD VL",61758,1124.9
"12/14/2013 00:10:00","EST","LONGIL",61762,2266.6
"12/14/2013 00:10:00","EST","MHK VL",61756,1021.3
"12/14/2013 00:10:00","EST","MILLWD",61759,313.4
"12/14/2013 00:10:00","EST","N.Y.C.",61761,5442
"12/14/2013 00:10:00","EST","NORTH",61755,781.9
"12/14/2013 00:10:00","EST","WEST",61752,1812.5
"12/14/2013 00:15:00","EST","CAPITL",61757,1397.5
"12/14/2013 00:15:00","EST","CENTRL",61754,1934.7
"12/14/2013 00:15:00","EST","DUNWOD",61760,628.3
"12/14/2013 00:15:00","EST","GENESE",61753,1084.7
"12/14/2013 00:15:00","EST","HUD VL",61758,1119.2
"12/14/2013 00:15:00","EST","LONGIL",61762,2242.8
"12/14/2013 00:15:00","EST","MHK VL",61756,1028.2
"12/14/2013 00:15:00","EST","MILLWD",61759,306.4
"12/14/2013 00:15:00","EST","N.Y.C.",61761,5405.8
"12/14/2013 00:15:00","EST","NORTH",61755,784.4
"12/14/2013 00:15:00","EST","WEST",61752,1809.1
"12/14/2013 00:20:00","EST","CAPITL",61757,1404
"12/14/2013 00:20:00","EST","CENTRL",61754,1933
"12/14/2013 00:20:00","EST","DUNWOD",61760,634.8
"12/14/2013 00:20:00","EST","GENESE",61753,1079.7
"12/14/2013 00:20:00","EST","HUD VL",61758,1096.8
"12/14/2013 00:20:00","EST","LONGIL",61762,2225
"12/14/2013 00:20:00","EST","MHK VL",61756,1027.9
"12/14/2013 00:20:00","EST","MILLWD",61759,328.4
"12/14/2013 00:20:00","EST","N.Y.C.",61761,5368.8
"12/14/2013 00:20:00","EST","NORTH",61755,790.7
"12/14/2013 00:20:00","EST","WEST",61752,1796
"12/14/2013 00:25:00","EST","CAPITL",61757,1400.1
"12/14/2013 00:25:00","EST","CENTRL",61754,1938.1
"12/14/2013 00:25:00","EST","DUNWOD",61760,624.3
"12/14/2013 00:25:00","EST","GENESE",61753,1079.5
"12/14/2013 00:25:00","EST","HUD VL",61758,1097.2
"12/14/2013 00:25:00","EST","LONGIL",61762,2210.2
"12/14/2013 00:25:00","EST","MHK VL",61756,1024.4
"12/14/2013 00:25:00","EST","MILLWD",61759,323.2
"12/14/2013 00:25:00","EST","N.Y.C.",61761,5357.5
"12/14/2013 00:25:00","EST","NORTH",61755,785.9
"12/14/2013 00:25:00","EST","WEST",61752,1799
"12/14/2013 00:30:00","EST","CAPITL",61757,1391.1
"12/14/2013 00:30:00","EST","CENTRL",61754,1936
"12/14/2013 00:30:00","EST","DUNWOD",61760,610.1
"12/14/2013 00:30:00","EST","GENESE",61753,1077.5
"12/14/2013 00:30:00","EST","HUD VL",61758,1096.2
"12/14/2013 00:30:00","EST","LONGIL",61762,2208.5
"12/14/2013 00:30:00","EST","MHK VL",61756,1023.4
"12/14/2013 00:30:00","EST","MILLWD",61759,321.3
"12/14/2013 00:30:00","EST","N.Y.C.",61761,5316.7
"12/14/2013 00:30:00","EST","NORTH",61755,782.8
"12/14/2013 00:30:00","EST","WEST",61752,1786.4
"12/14/2013 00:35:00","EST","CAPITL",61757,1386.7
"12/14/2013 00:35:00","EST","CENTRL",61754,1928.6
"12/14/2013 00:35:00","EST","DUNWOD",61760,614.9
"12/14/2013 00:35:00","EST","GENESE",61753,1074.7
"12/14/2013 00:35:00","EST","HUD VL",61758,1080.2
"12/14/2013 00:35:00","EST","LONGIL",61762,2215.9
"12/14/2013 00:35:00","EST","MHK VL",61756,1023.3
"12/14/2013 00:35:00","EST","MILLWD",61759,329
"12/14/2013 00:35:00","EST","N.Y.C.",61761,5276.2
"12/14/2013 00:35:00","EST","NORTH",61755,775
"12/14/2013 00:35:00","EST","WEST",61752,1772.4
"12/14/2013 00:40:00","EST","CAPITL",61757,1381.9
"12/14/2013 00:40:00","EST","CENTRL",61754,1887.8
"12/14/2013 00:40:00","EST","DUNWOD",61760,612.4
"12/14/2013 00:40:00","EST","GENESE",61753,1065.8
"12/14/2013 00:40:00","EST","HUD VL",61758,1072.7
"12/14/2013 00:40:00","EST","LONGIL",61762,2194.8
"12/14/2013 00:40:00","EST","MHK VL",61756,1014.5
"12/14/2013 00:40:00","EST","MILLWD",61759,318.5
"12/14/2013 00:40:00","EST","N.Y.C.",61761,5253.4
"12/14/2013 00:40:00","EST","NORTH",61755,781.3
"12/14/2013 00:40:00","EST","WEST",61752,1770.8
"12/14/2013 00:45:00","EST","CAPITL",61757,1377
"12/14/2013 00:45:00","EST","CENTRL",61754,1910.9
"12/14/2013 00:45:00","EST","DUNWOD",61760,604.7
"12/14/2013 00:45:00","EST","GENESE",61753,1068.8
"12/14/2013 00:45:00","EST","HUD VL",61758,1076.9
"12/14/2013 00:45:00","EST","LONGIL",61762,2184.8
"12/14/2013 00:45:00","EST","MHK VL",61756,1011.9
"12/14/2013 00:45:00","EST","MILLWD",61759,307.9
"12/14/2013 00:45:00","EST","N.Y.C.",61761,5218.7
"12/14/2013 00:45:00","EST","NORTH",61755,776.1
"12/14/2013 00:45:00","EST","WEST",61752,1763.9
"12/14/2013 00:50:00","EST","CAPITL",61757,1384.9
"12/14/2013 00:50:00","EST","CENTRL",61754,1904.6
"12/14/2013 00:50:00","EST","DUNWOD",61760,595.7
"12/14/2013 00:50:00","EST","GENESE",61753,1062.4
"12/14/2013 00:50:00","EST","HUD VL",61758,1046.1
"12/14/2013 00:50:00","EST","LONGIL",61762,2184.7
"12/14/2013 00:50:00","EST","MHK VL",61756,1016.8
"12/14/2013 00:50:00","EST","MILLWD",61759,327.1
"12/14/2013 00:50:00","EST","N.Y.C.",61761,5199.6
"12/14/2013 00:50:00","EST","NORTH",61755,770.6
"12/14/2013 00:50:00","EST","WEST",61752,1757.4
"12/14/2013 00:55:00","EST","CAPITL",61757,1359.4
"12/14/2013 00:55:00","EST","CENTRL",61754,1911.8
"12/14/2013 00:55:00","EST","DUNWOD",61760,597.3
"12/14/2013 00:55:00","EST","GENESE",61753,1054.3
"12/14/2013 00:55:00","EST","HUD VL",61758,1073.3
"12/14/2013 00:55:00","EST","LONGIL",61762,2153.4
"12/14/2013 00:55:00","EST","MHK VL",61756,996
"12/14/2013 00:55:00","EST","MILLWD",61759,308.5
"12/14/2013 00:55:00","EST","N.Y.C.",61761,5167.2
"12/14/2013 00:55:00","EST","NORTH",61755,775.8
"12/14/2013 00:55:00","EST","WEST",61752,1752.2
"12/14/2013 01:00:00","EST","CAPITL",61757,1360.7
"12/14/2013 01:00:00","EST","CENTRL",61754,1911.5
"12/14/2013 01:00:00","EST","DUNWOD",61760,596.9
"12/14/2013 01:00:00","EST","GENESE",61753,1055.5
"12/14/2013 01:00:00","EST","HUD VL",61758,1070
"12/14/2013 01:00:00","EST","LONGIL",61762,2164.6
"12/14/2013 01:00:00","EST","MHK VL",61756,998.4
"12/14/2013 01:00:00","EST","MILLWD",61759,326.8
"12/14/2013 01:00:00","EST","N.Y.C.",61761,5130.1
"12/14/2013 01:00:00","EST","NORTH",61755,749.8
"12/14/2013 01:00:00","EST","WEST",61752,1703.5
"12/14/2013 01:05:00","EST","CAPITL",61757,1361.1
"12/14/2013 01:05:00","EST","CENTRL",61754,1905.6
"12/14/2013 01:05:00","EST","DUNWOD",61760,594.3
"12/14/2013 01:05:00","EST","GENESE",61753,1042.3
"12/14/2013 01:05:00","EST","HUD VL",61758,1062.7
"12/14/2013 01:05:00","EST","LONGIL",61762,2132.5
"12/14/2013 01:05:00","EST","MHK VL",61756,998
"12/14/2013 01:05:00","EST","MILLWD",61759,315.6
"12/14/2013 01:05:00","EST","N.Y.C.",61761,5123
"12/14/2013 01:05:00","EST","NORTH",61755,773.7
"12/14/2013 01:05:00","EST","WEST",61752,1750.6
"12/14/2013 01:10:00","EST","CAPITL",61757,1335.3
"12/14/2013 01:10:00","EST","CENTRL",61754,1901.4
"12/14/2013 01:10:00","EST","DUNWOD",61760,608
"12/14/2013 01:10:00","EST","GENESE",61753,1041
"12/14/2013 01:10:00","EST","HUD VL",61758,1064.9
"12/14/2013 01:10:00","EST","LONGIL",61762,2117.6
"12/14/2013 01:10:00","EST","MHK VL",61756,991.4
"12/14/2013 01:10:00","EST","MILLWD",61759,301.3
"12/14/2013 01:10:00","EST","N.Y.C.",61761,5081.2
"12/14/2013 01:10:00","EST","NORTH",61755,778.1
"12/14/2013 01:10:00","EST","WEST",61752,1735.6
"12/14/2013 01:15:00","EST","CAPITL",61757,1363.6
"12/14/2013 01:15:00","EST","CENTRL",61754,1886
"12/14/2013 01:15:00","EST","DUNWOD",61760,587.9
"12/14/2013 01:15:00","EST","GENESE",61753,1038.6
"12/14/2013 01:15:00","EST","HUD VL",61758,1049.8
"12/14/2013 01:15:00","EST","LONGIL",61762,2105.5
"12/14/2013 01:15:00","EST","MHK VL",61756,982.1
"12/14/2013 01:15:00","EST","MILLWD",61759,324.1
"12/14/2013 01:15:00","EST","N.Y.C.",61761,5062.9
"12/14/2013 01:15:00","EST","NORTH",61755,781.5
"12/14/2013 01:15:00","EST","WEST",61752,1732.2
"12/14/2013 01:20:00","EST","CAPITL",61757,1356.6
"12/14/2013 01:20:00","EST","CENTRL",61754,1900.5
"12/14/2013 01:20:00","EST","DUNWOD",61760,590.8
"12/14/2013 01:20:00","EST","GENESE",61753,1032.2
"12/14/2013 01:20:00","EST","HUD VL",61758,1055.6
"12/14/2013 01:20:00","EST","LONGIL",61762,2085.2
"12/14/2013 01:20:00","EST","MHK VL",61756,983.5
"12/14/2013 01:20:00","EST","MILLWD",61759,291.1
"12/14/2013 01:20:00","EST","N.Y.C.",61761,5063.3
"12/14/2013 01:20:00","EST","NORTH",61755,766
"12/14/2013 01:20:00","EST","WEST",61752,1722.1
"12/14/2013 01:25:00","EST","CAPITL",61757,1351.7
"12/14/2013 01:25:00","EST","CENTRL",61754,1846.3
