"Time Stamp","Time Zone","Name","PTID","Load"
"10/08/2013 00:00:00","EDT","CAPITL",61757,1051.3
"10/08/2013 00:00:00","EDT","CENTRL",61754,1476.1
"10/08/2013 00:00:00","EDT","DUNWOD",61760,557.6
"10/08/2013 00:00:00","EDT","GENESE",61753,913.5
"10/08/2013 00:00:00","EDT","HUD VL",61758,880.6
"10/08/2013 00:00:00","EDT","LONGIL",61762,1996
"10/08/2013 00:00:00","EDT","MHK VL",61756,731.3
"10/08/2013 00:00:00","EDT","MILLWD",61759,264.8
"10/08/2013 00:00:00","EDT","N.Y.C.",61761,5079.2
"10/08/2013 00:00:00","EDT","NORTH",61755,599.2
"10/08/2013 00:00:00","EDT","WEST",61752,1441.9
"10/08/2013 00:05:00","EDT","CAPITL",61757,1050.5
"10/08/2013 00:05:00","EDT","CENTRL",61754,1482.3
"10/08/2013 00:05:00","EDT","DUNWOD",61760,556.1
"10/08/2013 00:05:00","EDT","GENESE",61753,909.7
"10/08/2013 00:05:00","EDT","HUD VL",61758,884
"10/08/2013 00:05:00","EDT","LONGIL",61762,1957.5
"10/08/2013 00:05:00","EDT","MHK VL",61756,726.1
"10/08/2013 00:05:00","EDT","MILLWD",61759,238.6
"10/08/2013 00:05:00","EDT","N.Y.C.",61761,5025.5
"10/08/2013 00:05:00","EDT","NORTH",61755,599.9
"10/08/2013 00:05:00","EDT","WEST",61752,1424
"10/08/2013 00:10:00","EDT","CAPITL",61757,1037.4
"10/08/2013 00:10:00","EDT","CENTRL",61754,1463.1
"10/08/2013 00:10:00","EDT","DUNWOD",61760,551.9
"10/08/2013 00:10:00","EDT","GENESE",61753,898.9
"10/08/2013 00:10:00","EDT","HUD VL",61758,881.8
"10/08/2013 00:10:00","EDT","LONGIL",61762,1951.1
"10/08/2013 00:10:00","EDT","MHK VL",61756,722.2
"10/08/2013 00:10:00","EDT","MILLWD",61759,229.6
"10/08/2013 00:10:00","EDT","N.Y.C.",61761,4974.7
"10/08/2013 00:10:00","EDT","NORTH",61755,593.8
"10/08/2013 00:10:00","EDT","WEST",61752,1418.1
"10/08/2013 00:15:00","EDT","CAPITL",61757,1058.5
"10/08/2013 00:15:00","EDT","CENTRL",61754,1415.6
"10/08/2013 00:15:00","EDT","DUNWOD",61760,551
"10/08/2013 00:15:00","EDT","GENESE",61753,894.2
"10/08/2013 00:15:00","EDT","HUD VL",61758,859.1
"10/08/2013 00:15:00","EDT","LONGIL",61762,1931.3
"10/08/2013 00:15:00","EDT","MHK VL",61756,721.5
"10/08/2013 00:15:00","EDT","MILLWD",61759,220
"10/08/2013 00:15:00","EDT","N.Y.C.",61761,4960.4
"10/08/2013 00:15:00","EDT","NORTH",61755,594.1
"10/08/2013 00:15:00","EDT","WEST",61752,1424.4
"10/08/2013 00:20:00","EDT","CAPITL",61757,1031.7
"10/08/2013 00:20:00","EDT","CENTRL",61754,1405
"10/08/2013 00:20:00","EDT","DUNWOD",61760,535.6
"10/08/2013 00:20:00","EDT","GENESE",61753,884
"10/08/2013 00:20:00","EDT","HUD VL",61758,829.1
"10/08/2013 00:20:00","EDT","LONGIL",61762,1908
"10/08/2013 00:20:00","EDT","MHK VL",61756,732.7
"10/08/2013 00:20:00","EDT","MILLWD",61759,248
"10/08/2013 00:20:00","EDT","N.Y.C.",61761,4937.5
"10/08/2013 00:20:00","EDT","NORTH",61755,592.3
"10/08/2013 00:20:00","EDT","WEST",61752,1414.2
"10/08/2013 00:25:00","EDT","CAPITL",61757,1035
"10/08/2013 00:25:00","EDT","CENTRL",61754,1418.3
"10/08/2013 00:25:00","EDT","DUNWOD",61760,516.4
"10/08/2013 00:25:00","EDT","GENESE",61753,876.7
"10/08/2013 00:25:00","EDT","HUD VL",61758,825.2
"10/08/2013 00:25:00","EDT","LONGIL",61762,1921.5
"10/08/2013 00:25:00","EDT","MHK VL",61756,733.2
"10/08/2013 00:25:00","EDT","MILLWD",61759,243.4
"10/08/2013 00:25:00","EDT","N.Y.C.",61761,4895
"10/08/2013 00:25:00","EDT","NORTH",61755,586.6
"10/08/2013 00:25:00","EDT","WEST",61752,1410.9
"10/08/2013 00:30:00","EDT","CAPITL",61757,1030.1
"10/08/2013 00:30:00","EDT","CENTRL",61754,1416.4
"10/08/2013 00:30:00","EDT","DUNWOD",61760,519.1
"10/08/2013 00:30:00","EDT","GENESE",61753,873
"10/08/2013 00:30:00","EDT","HUD VL",61758,815.7
"10/08/2013 00:30:00","EDT","LONGIL",61762,1909
"10/08/2013 00:30:00","EDT","MHK VL",61756,718.4
"10/08/2013 00:30:00","EDT","MILLWD",61759,232.5
"10/08/2013 00:30:00","EDT","N.Y.C.",61761,4867.9
"10/08/2013 00:30:00","EDT","NORTH",61755,603.1
"10/08/2013 00:30:00","EDT","WEST",61752,1427
"10/08/2013 00:35:00","EDT","CAPITL",61757,1030.4
"10/08/2013 00:35:00","EDT","CENTRL",61754,1417.5
"10/08/2013 00:35:00","EDT","DUNWOD",61760,521.2
"10/08/2013 00:35:00","EDT","GENESE",61753,869.4
"10/08/2013 00:35:00","EDT","HUD VL",61758,816.1
"10/08/2013 00:35:00","EDT","LONGIL",61762,1891
"10/08/2013 00:35:00","EDT","MHK VL",61756,719
"10/08/2013 00:35:00","EDT","MILLWD",61759,225.8
"10/08/2013 00:35:00","EDT","N.Y.C.",61761,4824.3
"10/08/2013 00:35:00","EDT","NORTH",61755,602.2
"10/08/2013 00:35:00","EDT","WEST",61752,1406.5
"10/08/2013 00:40:00","EDT","CAPITL",61757,1021.3
"10/08/2013 00:40:00","EDT","CENTRL",61754,1414.2
"10/08/2013 00:40:00","EDT","DUNWOD",61760,516.5
"10/08/2013 00:40:00","EDT","GENESE",61753,868.8
"10/08/2013 00:40:00","EDT","HUD VL",61758,815.1
"10/08/2013 00:40:00","EDT","LONGIL",61762,1864.3
"10/08/2013 00:40:00","EDT","MHK VL",61756,723.2
"10/08/2013 00:40:00","EDT","MILLWD",61759,233.2
"10/08/2013 00:40:00","EDT","N.Y.C.",61761,4792.3
"10/08/2013 00:40:00","EDT","NORTH",61755,587.5
"10/08/2013 00:40:00","EDT","WEST",61752,1406.1
"10/08/2013 00:45:00","EDT","CAPITL",61757,1024.3
"10/08/2013 00:45:00","EDT","CENTRL",61754,1401.5
"10/08/2013 00:45:00","EDT","DUNWOD",61760,516
"10/08/2013 00:45:00","EDT","GENESE",61753,866.5
"10/08/2013 00:45:00","EDT","HUD VL",61758,811.7
"10/08/2013 00:45:00","EDT","LONGIL",61762,1866.3
"10/08/2013 00:45:00","EDT","MHK VL",61756,721
"10/08/2013 00:45:00","EDT","MILLWD",61759,222.5
"10/08/2013 00:45:00","EDT","N.Y.C.",61761,4766.4
"10/08/2013 00:45:00","EDT","NORTH",61755,590.3
"10/08/2013 00:45:00","EDT","WEST",61752,1401.2
"10/08/2013 00:50:00","EDT","CAPITL",61757,999.6
"10/08/2013 00:50:00","EDT","CENTRL",61754,1432.1
"10/08/2013 00:50:00","EDT","DUNWOD",61760,498.4
"10/08/2013 00:50:00","EDT","GENESE",61753,861.3
"10/08/2013 00:50:00","EDT","HUD VL",61758,807.4
"10/08/2013 00:50:00","EDT","LONGIL",61762,1856.3
"10/08/2013 00:50:00","EDT","MHK VL",61756,714.4
"10/08/2013 00:50:00","EDT","MILLWD",61759,232.2
"10/08/2013 00:50:00","EDT","N.Y.C.",61761,4764.1
"10/08/2013 00:50:00","EDT","NORTH",61755,596.2
"10/08/2013 00:50:00","EDT","WEST",61752,1387.3
"10/08/2013 00:55:00","EDT","CAPITL",61757,1014.4
"10/08/2013 00:55:00","EDT","CENTRL",61754,1436.3
"10/08/2013 00:55:00","EDT","DUNWOD",61760,511.2
"10/08/2013 00:55:00","EDT","GENESE",61753,859.8
"10/08/2013 00:55:00","EDT","HUD VL",61758,792.9
"10/08/2013 00:55:00","EDT","LONGIL",61762,1841.1
"10/08/2013 00:55:00","EDT","MHK VL",61756,705.3
"10/08/2013 00:55:00","EDT","MILLWD",61759,227.4
"10/08/2013 00:55:00","EDT","N.Y.C.",61761,4726.4
"10/08/2013 00:55:00","EDT","NORTH",61755,606.6
"10/08/2013 00:55:00","EDT","WEST",61752,1397.2
"10/08/2013 01:00:00","EDT","CAPITL",61757,1005.9
"10/08/2013 01:00:00","EDT","CENTRL",61754,1422.5
"10/08/2013 01:00:00","EDT","DUNWOD",61760,522.9
"10/08/2013 01:00:00","EDT","GENESE",61753,856.1
"10/08/2013 01:00:00","EDT","HUD VL",61758,793.8
"10/08/2013 01:00:00","EDT","LONGIL",61762,1825.4
"10/08/2013 01:00:00","EDT","MHK VL",61756,701.6
"10/08/2013 01:00:00","EDT","MILLWD",61759,231.3
"10/08/2013 01:00:00","EDT","N.Y.C.",61761,4686.2
"10/08/2013 01:00:00","EDT","NORTH",61755,591.3
"10/08/2013 01:00:00","EDT","WEST",61752,1398
"10/08/2013 01:05:00","EDT","CAPITL",61757,1001.8
"10/08/2013 01:05:00","EDT","CENTRL",61754,1420.5
"10/08/2013 01:05:00","EDT","DUNWOD",61760,495.4
"10/08/2013 01:05:00","EDT","GENESE",61753,849
"10/08/2013 01:05:00","EDT","HUD VL",61758,816.8
"10/08/2013 01:05:00","EDT","LONGIL",61762,1825.6
"10/08/2013 01:05:00","EDT","MHK VL",61756,715.3
"10/08/2013 01:05:00","EDT","MILLWD",61759,223
"10/08/2013 01:05:00","EDT","N.Y.C.",61761,4658
"10/08/2013 01:05:00","EDT","NORTH",61755,596.8
"10/08/2013 01:05:00","EDT","WEST",61752,1391.1
"10/08/2013 01:10:00","EDT","CAPITL",61757,1003
"10/08/2013 01:10:00","EDT","CENTRL",61754,1362.3
"10/08/2013 01:10:00","EDT","DUNWOD",61760,500
"10/08/2013 01:10:00","EDT","GENESE",61753,843.6
"10/08/2013 01:10:00","EDT","HUD VL",61758,814.8
"10/08/2013 01:10:00","EDT","LONGIL",61762,1803.8
"10/08/2013 01:10:00","EDT","MHK VL",61756,674.8
"10/08/2013 01:10:00","EDT","MILLWD",61759,224
"10/08/2013 01:10:00","EDT","N.Y.C.",61761,4644.6
"10/08/2013 01:10:00","EDT","NORTH",61755,599.6
"10/08/2013 01:10:00","EDT","WEST",61752,1380.1
"10/08/2013 01:15:00","EDT","CAPITL",61757,993.3
"10/08/2013 01:15:00","EDT","CENTRL",61754,1368.4
"10/08/2013 01:15:00","EDT","DUNWOD",61760,508.9
"10/08/2013 01:15:00","EDT","GENESE",61753,842.5
"10/08/2013 01:15:00","EDT","HUD VL",61758,813.3
"10/08/2013 01:15:00","EDT","LONGIL",61762,1792.8
"10/08/2013 01:15:00","EDT","MHK VL",61756,674.5
"10/08/2013 01:15:00","EDT","MILLWD",61759,226.4
"10/08/2013 01:15:00","EDT","N.Y.C.",61761,4601.7
"10/08/2013 01:15:00","EDT","NORTH",61755,595.8
"10/08/2013 01:15:00","EDT","WEST",61752,1364.2
"10/08/2013 01:20:00","EDT","CAPITL",61757,990.6
"10/08/2013 01:20:00","EDT","CENTRL",61754,1393.1
"10/08/2013 01:20:00","EDT","DUNWOD",61760,496.3
"10/08/2013 01:20:00","EDT","GENESE",61753,843.8
"10/08/2013 01:20:00","EDT","HUD VL",61758,791.3
"10/08/2013 01:20:00","EDT","LONGIL",61762,1790.1
"10/08/2013 01:20:00","EDT","MHK VL",61756,666.6
"10/08/2013 01:20:00","EDT","MILLWD",61759,229.3
"10/08/2013 01:20:00","EDT","N.Y.C.",61761,4602.7
"10/08/2013 01:20:00","EDT","NORTH",61755,599.6
"10/08/2013 01:20:00","EDT","WEST",61752,1388.1
"10/08/2013 01:25:00","EDT","CAPITL",61757,994.8
"10/08/2013 01:25:00","EDT","CENTRL",61754,1357.1
"10/08/2013 01:25:00","EDT","DUNWOD",61760,497
"10/08/2013 01:25:00","EDT","GENESE",61753,831.2
"10/08/2013 01:25:00","EDT","HUD VL",61758,792.7
"10/08/2013 01:25:00","EDT","LONGIL",61762,1770.9
"10/08/2013 01:25:00","EDT","MHK VL",61756,680.2
"10/08/2013 01:25:00","EDT","MILLWD",61759,224.9
"10/08/2013 01:25:00","EDT","N.Y.C.",61761,4549.4
