"Time Stamp","Time Zone","Name","PTID","Load"
"04/17/2013 00:00:00","EDT","CAPITL",61757,991.9
"04/17/2013 00:00:00","EDT","CENTRL",61754,1502.7
"04/17/2013 00:00:00","EDT","DUNWOD",61760,492.3
"04/17/2013 00:00:00","EDT","GENESE",61753,898.2
"04/17/2013 00:00:00","EDT","HUD VL",61758,824.7
"04/17/2013 00:00:00","EDT","LONGIL",61762,1843.1
"04/17/2013 00:00:00","EDT","MHK VL",61756,735.9
"04/17/2013 00:00:00","EDT","MILLWD",61759,244.9
"04/17/2013 00:00:00","EDT","N.Y.C.",61761,4816.6
"04/17/2013 00:00:00","EDT","NORTH",61755,697.8
"04/17/2013 00:00:00","EDT","WEST",61752,1544.7
"04/17/2013 00:05:00","EDT","CAPITL",61757,989.5
"04/17/2013 00:05:00","EDT","CENTRL",61754,1491.6
"04/17/2013 00:05:00","EDT","DUNWOD",61760,489.7
"04/17/2013 00:05:00","EDT","GENESE",61753,891.3
"04/17/2013 00:05:00","EDT","HUD VL",61758,816.5
"04/17/2013 00:05:00","EDT","LONGIL",61762,1832.9
"04/17/2013 00:05:00","EDT","MHK VL",61756,738.3
"04/17/2013 00:05:00","EDT","MILLWD",61759,247.6
"04/17/2013 00:05:00","EDT","N.Y.C.",61761,4750.2
"04/17/2013 00:05:00","EDT","NORTH",61755,693.7
"04/17/2013 00:05:00","EDT","WEST",61752,1577
"04/17/2013 00:10:00","EDT","CAPITL",61757,988.3
"04/17/2013 00:10:00","EDT","CENTRL",61754,1480.5
"04/17/2013 00:10:00","EDT","DUNWOD",61760,482.9
"04/17/2013 00:10:00","EDT","GENESE",61753,887.1
"04/17/2013 00:10:00","EDT","HUD VL",61758,826.6
"04/17/2013 00:10:00","EDT","LONGIL",61762,1803.8
"04/17/2013 00:10:00","EDT","MHK VL",61756,720.9
"04/17/2013 00:10:00","EDT","MILLWD",61759,228.9
"04/17/2013 00:10:00","EDT","N.Y.C.",61761,4724.4
"04/17/2013 00:10:00","EDT","NORTH",61755,697.3
"04/17/2013 00:10:00","EDT","WEST",61752,1537.3
"04/17/2013 00:15:00","EDT","CAPITL",61757,977.2
"04/17/2013 00:15:00","EDT","CENTRL",61754,1471.7
"04/17/2013 00:15:00","EDT","DUNWOD",61760,480.8
"04/17/2013 00:15:00","EDT","GENESE",61753,882.6
"04/17/2013 00:15:00","EDT","HUD VL",61758,817.8
"04/17/2013 00:15:00","EDT","LONGIL",61762,1796
"04/17/2013 00:15:00","EDT","MHK VL",61756,715.2
"04/17/2013 00:15:00","EDT","MILLWD",61759,234.5
"04/17/2013 00:15:00","EDT","N.Y.C.",61761,4682
"04/17/2013 00:15:00","EDT","NORTH",61755,681.5
"04/17/2013 00:15:00","EDT","WEST",61752,1516.8
"04/17/2013 00:20:00","EDT","CAPITL",61757,973.4
"04/17/2013 00:20:00","EDT","CENTRL",61754,1487.2
"04/17/2013 00:20:00","EDT","DUNWOD",61760,478.6
"04/17/2013 00:20:00","EDT","GENESE",61753,872.8
"04/17/2013 00:20:00","EDT","HUD VL",61758,815.3
"04/17/2013 00:20:00","EDT","LONGIL",61762,1772.9
"04/17/2013 00:20:00","EDT","MHK VL",61756,700.5
"04/17/2013 00:20:00","EDT","MILLWD",61759,231.9
"04/17/2013 00:20:00","EDT","N.Y.C.",61761,4629.8
"04/17/2013 00:20:00","EDT","NORTH",61755,664.6
"04/17/2013 00:20:00","EDT","WEST",61752,1517.3
"04/17/2013 00:25:00","EDT","CAPITL",61757,960.8
