"Time Stamp","Time Zone","Name","PTID","Load"
"09/13/2013 00:00:00","EDT","CAPITL",61757,1351.4
"09/13/2013 00:00:00","EDT","CENTRL",61754,1590.1
"09/13/2013 00:00:00","EDT","DUNWOD",61760,801
"09/13/2013 00:00:00","EDT","GENESE",61753,1004.1
"09/13/2013 00:00:00","EDT","HUD VL",61758,1110
"09/13/2013 00:00:00","EDT","LONGIL",61762,2647
"09/13/2013 00:00:00","EDT","MHK VL",61756,807.7
"09/13/2013 00:00:00","EDT","MILLWD",61759,333
"09/13/2013 00:00:00","EDT","N.Y.C.",61761,6861.7
"09/13/2013 00:00:00","EDT","NORTH",61755,678.1
"09/13/2013 00:00:00","EDT","WEST",61752,1676
"09/13/2013 00:05:00","EDT","CAPITL",61757,1318.4
"09/13/2013 00:05:00","EDT","CENTRL",61754,1578.3
"09/13/2013 00:05:00","EDT","DUNWOD",61760,782.5
"09/13/2013 00:05:00","EDT","GENESE",61753,991.3
"09/13/2013 00:05:00","EDT","HUD VL",61758,1125.3
"09/13/2013 00:05:00","EDT","LONGIL",61762,2619.9
"09/13/2013 00:05:00","EDT","MHK VL",61756,808.2
"09/13/2013 00:05:00","EDT","MILLWD",61759,315.1
"09/13/2013 00:05:00","EDT","N.Y.C.",61761,6804.7
"09/13/2013 00:05:00","EDT","NORTH",61755,681.2
"09/13/2013 00:05:00","EDT","WEST",61752,1688.3
"09/13/2013 00:10:00","EDT","CAPITL",61757,1319.1
"09/13/2013 00:10:00","EDT","CENTRL",61754,1558.6
"09/13/2013 00:10:00","EDT","DUNWOD",61760,795
"09/13/2013 00:10:00","EDT","GENESE",61753,992.1
"09/13/2013 00:10:00","EDT","HUD VL",61758,1117.2
"09/13/2013 00:10:00","EDT","LONGIL",61762,2584.5
"09/13/2013 00:10:00","EDT","MHK VL",61756,804.2
"09/13/2013 00:10:00","EDT","MILLWD",61759,307.1
"09/13/2013 00:10:00","EDT","N.Y.C.",61761,6742.9
"09/13/2013 00:10:00","EDT","NORTH",61755,672
"09/13/2013 00:10:00","EDT","WEST",61752,1680.2
"09/13/2013 00:15:00","EDT","CAPITL",61757,1308.5
"09/13/2013 00:15:00","EDT","CENTRL",61754,1555.4
"09/13/2013 00:15:00","EDT","DUNWOD",61760,764.3
"09/13/2013 00:15:00","EDT","GENESE",61753,986.8
"09/13/2013 00:15:00","EDT","HUD VL",61758,1109.1
"09/13/2013 00:15:00","EDT","LONGIL",61762,2560.8
"09/13/2013 00:15:00","EDT","MHK VL",61756,796
"09/13/2013 00:15:00","EDT","MILLWD",61759,317.5
"09/13/2013 00:15:00","EDT","N.Y.C.",61761,6722.8
"09/13/2013 00:15:00","EDT","NORTH",61755,678.8
"09/13/2013 00:15:00","EDT","WEST",61752,1669.5
"09/13/2013 00:20:00","EDT","CAPITL",61757,1288.6
"09/13/2013 00:20:00","EDT","CENTRL",61754,1543.1
"09/13/2013 00:20:00","EDT","DUNWOD",61760,775.6
"09/13/2013 00:20:00","EDT","GENESE",61753,981.2
"09/13/2013 00:20:00","EDT","HUD VL",61758,1103
"09/13/2013 00:20:00","EDT","LONGIL",61762,2533.2
"09/13/2013 00:20:00","EDT","MHK VL",61756,800.9
"09/13/2013 00:20:00","EDT","MILLWD",61759,323.8
"09/13/2013 00:20:00","EDT","N.Y.C.",61761,6675.6
"09/13/2013 00:20:00","EDT","NORTH",61755,664.7
"09/13/2013 00:20:00","EDT","WEST",61752,1646.2
"09/13/2013 00:25:00","EDT","CAPITL",61757,1295.4
"09/13/2013 00:25:00","EDT","CENTRL",61754,1540.2
"09/13/2013 00:25:00","EDT","DUNWOD",61760,775.2
"09/13/2013 00:25:00","EDT","GENESE",61753,977.4
"09/13/2013 00:25:00","EDT","HUD VL",61758,1101.1
"09/13/2013 00:25:00","EDT","LONGIL",61762,2531.3
"09/13/2013 00:25:00","EDT","MHK VL",61756,786.2
"09/13/2013 00:25:00","EDT","MILLWD",61759,308.1
"09/13/2013 00:25:00","EDT","N.Y.C.",61761,6640.1
"09/13/2013 00:25:00","EDT","NORTH",61755,674.7
"09/13/2013 00:25:00","EDT","WEST",61752,1643.1
"09/13/2013 00:30:00","EDT","CAPITL",61757,1291.8
"09/13/2013 00:30:00","EDT","CENTRL",61754,1549.9
"09/13/2013 00:30:00","EDT","DUNWOD",61760,757.9
"09/13/2013 00:30:00","EDT","GENESE",61753,968.9
"09/13/2013 00:30:00","EDT","HUD VL",61758,1090.6
"09/13/2013 00:30:00","EDT","LONGIL",61762,2515.9
"09/13/2013 00:30:00","EDT","MHK VL",61756,806.2
"09/13/2013 00:30:00","EDT","MILLWD",61759,311
"09/13/2013 00:30:00","EDT","N.Y.C.",61761,6581.8
"09/13/2013 00:30:00","EDT","NORTH",61755,663.3
"09/13/2013 00:30:00","EDT","WEST",61752,1618.6
"09/13/2013 00:33:39","EDT","CAPITL",61757,1282.8
"09/13/2013 00:33:39","EDT","CENTRL",61754,1530
"09/13/2013 00:33:39","EDT","DUNWOD",61760,750.6
"09/13/2013 00:33:39","EDT","GENESE",61753,956.8
"09/13/2013 00:33:39","EDT","HUD VL",61758,1076.5
"09/13/2013 00:33:39","EDT","LONGIL",61762,2501.9
"09/13/2013 00:33:39","EDT","MHK VL",61756,793.4
"09/13/2013 00:33:39","EDT","MILLWD",61759,328.5
"09/13/2013 00:33:39","EDT","N.Y.C.",61761,6566.8
"09/13/2013 00:33:39","EDT","NORTH",61755,673.1
"09/13/2013 00:33:39","EDT","WEST",61752,1623.1
"09/13/2013 00:35:00","EDT","CAPITL",61757,1272.6
