"Time Stamp","Time Zone","Name","PTID","Load"
"02/16/2013 00:00:00","EST","CAPITL",61757,1186.5
"02/16/2013 00:00:00","EST","CENTRL",61754,1673.9
"02/16/2013 00:00:00","EST","DUNWOD",61760,602.7
"02/16/2013 00:00:00","EST","GENESE",61753,1017.5
"02/16/2013 00:00:00","EST","HUD VL",61758,952.7
"02/16/2013 00:00:00","EST","LONGIL",61762,2053.6
"02/16/2013 00:00:00","EST","MHK VL",61756,891.2
"02/16/2013 00:00:00","EST","MILLWD",61759,308
"02/16/2013 00:00:00","EST","N.Y.C.",61761,5052
"02/16/2013 00:00:00","EST","NORTH",61755,795.5
"02/16/2013 00:00:00","EST","WEST",61752,1653.4
"02/16/2013 00:05:00","EST","CAPITL",61757,1150.6
"02/16/2013 00:05:00","EST","CENTRL",61754,1691
"02/16/2013 00:05:00","EST","DUNWOD",61760,569
"02/16/2013 00:05:00","EST","GENESE",61753,998.2
"02/16/2013 00:05:00","EST","HUD VL",61758,920.2
"02/16/2013 00:05:00","EST","LONGIL",61762,2041
"02/16/2013 00:05:00","EST","MHK VL",61756,898.5
"02/16/2013 00:05:00","EST","MILLWD",61759,344.1
"02/16/2013 00:05:00","EST","N.Y.C.",61761,5027.3
"02/16/2013 00:05:00","EST","NORTH",61755,799.9
"02/16/2013 00:05:00","EST","WEST",61752,1650.6
"02/16/2013 00:10:00","EST","CAPITL",61757,1146.4
"02/16/2013 00:10:00","EST","CENTRL",61754,1707.6
"02/16/2013 00:10:00","EST","DUNWOD",61760,585.5
"02/16/2013 00:10:00","EST","GENESE",61753,991.3
"02/16/2013 00:10:00","EST","HUD VL",61758,974.4
"02/16/2013 00:10:00","EST","LONGIL",61762,2037.4
"02/16/2013 00:10:00","EST","MHK VL",61756,884.5
"02/16/2013 00:10:00","EST","MILLWD",61759,295
"02/16/2013 00:10:00","EST","N.Y.C.",61761,4952
"02/16/2013 00:10:00","EST","NORTH",61755,800
"02/16/2013 00:10:00","EST","WEST",61752,1637
"02/16/2013 00:15:00","EST","CAPITL",61757,1153.3
"02/16/2013 00:15:00","EST","CENTRL",61754,1707.7
"02/16/2013 00:15:00","EST","DUNWOD",61760,586
"02/16/2013 00:15:00","EST","GENESE",61753,986.6
"02/16/2013 00:15:00","EST","HUD VL",61758,959.6
"02/16/2013 00:15:00","EST","LONGIL",61762,2000.3
"02/16/2013 00:15:00","EST","MHK VL",61756,889
"02/16/2013 00:15:00","EST","MILLWD",61759,306.1
"02/16/2013 00:15:00","EST","N.Y.C.",61761,4912.3
"02/16/2013 00:15:00","EST","NORTH",61755,793.9
"02/16/2013 00:15:00","EST","WEST",61752,1621.9
"02/16/2013 00:20:00","EST","CAPITL",61757,1147.6
"02/16/2013 00:20:00","EST","CENTRL",61754,1701.3
"02/16/2013 00:20:00","EST","DUNWOD",61760,577.5
"02/16/2013 00:20:00","EST","GENESE",61753,984.6
"02/16/2013 00:20:00","EST","HUD VL",61758,932.3
"02/16/2013 00:20:00","EST","LONGIL",61762,1991.3
"02/16/2013 00:20:00","EST","MHK VL",61756,907.3
"02/16/2013 00:20:00","EST","MILLWD",61759,297.3
"02/16/2013 00:20:00","EST","N.Y.C.",61761,4898.4
"02/16/2013 00:20:00","EST","NORTH",61755,784.3
"02/16/2013 00:20:00","EST","WEST",61752,1630.2
"02/16/2013 00:25:00","EST","CAPITL",61757,1139.1
"02/16/2013 00:25:00","EST","CENTRL",61754,1701.7
"02/16/2013 00:25:00","EST","DUNWOD",61760,588.4
"02/16/2013 00:25:00","EST","GENESE",61753,974.9
"02/16/2013 00:25:00","EST","HUD VL",61758,956.6
"02/16/2013 00:25:00","EST","LONGIL",61762,1994
"02/16/2013 00:25:00","EST","MHK VL",61756,909.9
"02/16/2013 00:25:00","EST","MILLWD",61759,288
"02/16/2013 00:25:00","EST","N.Y.C.",61761,4871.9
"02/16/2013 00:25:00","EST","NORTH",61755,781.8
"02/16/2013 00:25:00","EST","WEST",61752,1621.1
"02/16/2013 00:30:00","EST","CAPITL",61757,1135.1
"02/16/2013 00:30:00","EST","CENTRL",61754,1711.9
"02/16/2013 00:30:00","EST","DUNWOD",61760,569.6
"02/16/2013 00:30:00","EST","GENESE",61753,982.1
"02/16/2013 00:30:00","EST","HUD VL",61758,941.3
"02/16/2013 00:30:00","EST","LONGIL",61762,1982
"02/16/2013 00:30:00","EST","MHK VL",61756,911.4
"02/16/2013 00:30:00","EST","MILLWD",61759,302.5
"02/16/2013 00:30:00","EST","N.Y.C.",61761,4874.7
"02/16/2013 00:30:00","EST","NORTH",61755,780.4
"02/16/2013 00:30:00","EST","WEST",61752,1609.4
"02/16/2013 00:35:00","EST","CAPITL",61757,1137.9
"02/16/2013 00:35:00","EST","CENTRL",61754,1712.7
"02/16/2013 00:35:00","EST","DUNWOD",61760,578.2
"02/16/2013 00:35:00","EST","GENESE",61753,978
"02/16/2013 00:35:00","EST","HUD VL",61758,944.3
"02/16/2013 00:35:00","EST","LONGIL",61762,1967.4
"02/16/2013 00:35:00","EST","MHK VL",61756,906.9
"02/16/2013 00:35:00","EST","MILLWD",61759,299.9
"02/16/2013 00:35:00","EST","N.Y.C.",61761,4822.8
"02/16/2013 00:35:00","EST","NORTH",61755,791.1
"02/16/2013 00:35:00","EST","WEST",61752,1619.1
"02/16/2013 00:40:00","EST","CAPITL",61757,1134.7
"02/16/2013 00:40:00","EST","CENTRL",61754,1699.1
"02/16/2013 00:40:00","EST","DUNWOD",61760,577.8
"02/16/2013 00:40:00","EST","GENESE",61753,971
"02/16/2013 00:40:00","EST","HUD VL",61758,934.2
"02/16/2013 00:40:00","EST","LONGIL",61762,1958.5
"02/16/2013 00:40:00","EST","MHK VL",61756,904.4
"02/16/2013 00:40:00","EST","MILLWD",61759,292.3
"02/16/2013 00:40:00","EST","N.Y.C.",61761,4801.4
"02/16/2013 00:40:00","EST","NORTH",61755,788.5
"02/16/2013 00:40:00","EST","WEST",61752,1610
"02/16/2013 00:45:00","EST","CAPITL",61757,1121.6
