"Time Stamp","Time Zone","Name","PTID","Load"
"09/19/2013 00:00:00","EDT","CAPITL",61757,1080.3
"09/19/2013 00:00:00","EDT","CENTRL",61754,1412
"09/19/2013 00:00:00","EDT","DUNWOD",61760,539.6
"09/19/2013 00:00:00","EDT","GENESE",61753,917.1
"09/19/2013 00:00:00","EDT","HUD VL",61758,849.7
"09/19/2013 00:00:00","EDT","LONGIL",61762,1889.9
"09/19/2013 00:00:00","EDT","MHK VL",61756,770
"09/19/2013 00:00:00","EDT","MILLWD",61759,219.7
"09/19/2013 00:00:00","EDT","N.Y.C.",61761,4846.1
"09/19/2013 00:00:00","EDT","NORTH",61755,666.2
"09/19/2013 00:00:00","EDT","WEST",61752,1610.2
"09/19/2013 00:05:00","EDT","CAPITL",61757,1110.5
"09/19/2013 00:05:00","EDT","CENTRL",61754,1404.1
"09/19/2013 00:05:00","EDT","DUNWOD",61760,553.8
"09/19/2013 00:05:00","EDT","GENESE",61753,911
"09/19/2013 00:05:00","EDT","HUD VL",61758,852.4
"09/19/2013 00:05:00","EDT","LONGIL",61762,1859.8
"09/19/2013 00:05:00","EDT","MHK VL",61756,775.9
"09/19/2013 00:05:00","EDT","MILLWD",61759,203.2
"09/19/2013 00:05:00","EDT","N.Y.C.",61761,4801.5
"09/19/2013 00:05:00","EDT","NORTH",61755,649.8
"09/19/2013 00:05:00","EDT","WEST",61752,1587.8
"09/19/2013 00:10:00","EDT","CAPITL",61757,1077.9
"09/19/2013 00:10:00","EDT","CENTRL",61754,1397.5
"09/19/2013 00:10:00","EDT","DUNWOD",61760,533
"09/19/2013 00:10:00","EDT","GENESE",61753,906.9
"09/19/2013 00:10:00","EDT","HUD VL",61758,833.4
"09/19/2013 00:10:00","EDT","LONGIL",61762,1846.1
"09/19/2013 00:10:00","EDT","MHK VL",61756,768.3
"09/19/2013 00:10:00","EDT","MILLWD",61759,232.4
"09/19/2013 00:10:00","EDT","N.Y.C.",61761,4769.2
"09/19/2013 00:10:00","EDT","NORTH",61755,663.1
"09/19/2013 00:10:00","EDT","WEST",61752,1591.7
"09/19/2013 00:15:00","EDT","CAPITL",61757,1089.6
"09/19/2013 00:15:00","EDT","CENTRL",61754,1402.7
"09/19/2013 00:15:00","EDT","DUNWOD",61760,522.6
"09/19/2013 00:15:00","EDT","GENESE",61753,896.7
"09/19/2013 00:15:00","EDT","HUD VL",61758,822.3
"09/19/2013 00:15:00","EDT","LONGIL",61762,1825.8
"09/19/2013 00:15:00","EDT","MHK VL",61756,771.7
"09/19/2013 00:15:00","EDT","MILLWD",61759,216.3
"09/19/2013 00:15:00","EDT","N.Y.C.",61761,4772.3
"09/19/2013 00:15:00","EDT","NORTH",61755,669.9
"09/19/2013 00:15:00","EDT","WEST",61752,1588.4
"09/19/2013 00:20:00","EDT","CAPITL",61757,1060.3
"09/19/2013 00:20:00","EDT","CENTRL",61754,1405.7
"09/19/2013 00:20:00","EDT","DUNWOD",61760,535.6
"09/19/2013 00:20:00","EDT","GENESE",61753,896.5
"09/19/2013 00:20:00","EDT","HUD VL",61758,827.2
"09/19/2013 00:20:00","EDT","LONGIL",61762,1810.5
"09/19/2013 00:20:00","EDT","MHK VL",61756,767.8
"09/19/2013 00:20:00","EDT","MILLWD",61759,217.6
"09/19/2013 00:20:00","EDT","N.Y.C.",61761,4696.3
"09/19/2013 00:20:00","EDT","NORTH",61755,645.3
"09/19/2013 00:20:00","EDT","WEST",61752,1561.9
"09/19/2013 00:25:00","EDT","CAPITL",61757,1085.3
"09/19/2013 00:25:00","EDT","CENTRL",61754,1399.2
"09/19/2013 00:25:00","EDT","DUNWOD",61760,516.8
"09/19/2013 00:25:00","EDT","GENESE",61753,888.8
"09/19/2013 00:25:00","EDT","HUD VL",61758,806
"09/19/2013 00:25:00","EDT","LONGIL",61762,1814.7
"09/19/2013 00:25:00","EDT","MHK VL",61756,759.7
"09/19/2013 00:25:00","EDT","MILLWD",61759,232.2
"09/19/2013 00:25:00","EDT","N.Y.C.",61761,4645.6
"09/19/2013 00:25:00","EDT","NORTH",61755,650.2
"09/19/2013 00:25:00","EDT","WEST",61752,1574.4
"09/19/2013 00:30:00","EDT","CAPITL",61757,1079
"09/19/2013 00:30:00","EDT","CENTRL",61754,1392.5
"09/19/2013 00:30:00","EDT","DUNWOD",61760,512.3
"09/19/2013 00:30:00","EDT","GENESE",61753,889.8
"09/19/2013 00:30:00","EDT","HUD VL",61758,800.2
"09/19/2013 00:30:00","EDT","LONGIL",61762,1807.3
"09/19/2013 00:30:00","EDT","MHK VL",61756,768.9
"09/19/2013 00:30:00","EDT","MILLWD",61759,220
"09/19/2013 00:30:00","EDT","N.Y.C.",61761,4669.2
"09/19/2013 00:30:00","EDT","NORTH",61755,656.5
"09/19/2013 00:30:00","EDT","WEST",61752,1574.8
"09/19/2013 00:35:00","EDT","CAPITL",61757,1060.9
"09/19/2013 00:35:00","EDT","CENTRL",61754,1375.1
"09/19/2013 00:35:00","EDT","DUNWOD",61760,516.4
"09/19/2013 00:35:00","EDT","GENESE",61753,893.6
"09/19/2013 00:35:00","EDT","HUD VL",61758,792.5
"09/19/2013 00:35:00","EDT","LONGIL",61762,1785.3
"09/19/2013 00:35:00","EDT","MHK VL",61756,763.3
"09/19/2013 00:35:00","EDT","MILLWD",61759,226.8
"09/19/2013 00:35:00","EDT","N.Y.C.",61761,4613
"09/19/2013 00:35:00","EDT","NORTH",61755,651.9
"09/19/2013 00:35:00","EDT","WEST",61752,1554
"09/19/2013 00:40:00","EDT","CAPITL",61757,1053.3
"09/19/2013 00:40:00","EDT","CENTRL",61754,1380.6
"09/19/2013 00:40:00","EDT","DUNWOD",61760,511.5
"09/19/2013 00:40:00","EDT","GENESE",61753,879.1
"09/19/2013 00:40:00","EDT","HUD VL",61758,804
"09/19/2013 00:40:00","EDT","LONGIL",61762,1784.2
"09/19/2013 00:40:00","EDT","MHK VL",61756,757.9
"09/19/2013 00:40:00","EDT","MILLWD",61759,222.4
"09/19/2013 00:40:00","EDT","N.Y.C.",61761,4586.8
"09/19/2013 00:40:00","EDT","NORTH",61755,647.5
"09/19/2013 00:40:00","EDT","WEST",61752,1554.4
"09/19/2013 00:45:00","EDT","CAPITL",61757,1044.9
"09/19/2013 00:45:00","EDT","CENTRL",61754,1363.7
"09/19/2013 00:45:00","EDT","DUNWOD",61760,509.8
"09/19/2013 00:45:00","EDT","GENESE",61753,873.4
"09/19/2013 00:45:00","EDT","HUD VL",61758,803.1
"09/19/2013 00:45:00","EDT","LONGIL",61762,1767.5
"09/19/2013 00:45:00","EDT","MHK VL",61756,759.5
"09/19/2013 00:45:00","EDT","MILLWD",61759,215.6
"09/19/2013 00:45:00","EDT","N.Y.C.",61761,4577.8
"09/19/2013 00:45:00","EDT","NORTH",61755,651.1
"09/19/2013 00:45:00","EDT","WEST",61752,1541.2
"09/19/2013 00:50:00","EDT","CAPITL",61757,1046.7
"09/19/2013 00:50:00","EDT","CENTRL",61754,1381.1
"09/19/2013 00:50:00","EDT","DUNWOD",61760,504.3
"09/19/2013 00:50:00","EDT","GENESE",61753,875.1
"09/19/2013 00:50:00","EDT","HUD VL",61758,800.1
"09/19/2013 00:50:00","EDT","LONGIL",61762,1768.9
"09/19/2013 00:50:00","EDT","MHK VL",61756,751.1
"09/19/2013 00:50:00","EDT","MILLWD",61759,206.8
"09/19/2013 00:50:00","EDT","N.Y.C.",61761,4551.3
"09/19/2013 00:50:00","EDT","NORTH",61755,661.5
"09/19/2013 00:50:00","EDT","WEST",61752,1541.8
"09/19/2013 00:55:00","EDT","CAPITL",61757,1028.6
"09/19/2013 00:55:00","EDT","CENTRL",61754,1370.5
"09/19/2013 00:55:00","EDT","DUNWOD",61760,502.8
"09/19/2013 00:55:00","EDT","GENESE",61753,872.4
"09/19/2013 00:55:00","EDT","HUD VL",61758,775.5
"09/19/2013 00:55:00","EDT","LONGIL",61762,1757.4
"09/19/2013 00:55:00","EDT","MHK VL",61756,752
"09/19/2013 00:55:00","EDT","MILLWD",61759,221.1
"09/19/2013 00:55:00","EDT","N.Y.C.",61761,4537.7
"09/19/2013 00:55:00","EDT","NORTH",61755,655.1
"09/19/2013 00:55:00","EDT","WEST",61752,1543.8
"09/19/2013 01:00:00","EDT","CAPITL",61757,1024.2
"09/19/2013 01:00:00","EDT","CENTRL",61754,1374.6
"09/19/2013 01:00:00","EDT","DUNWOD",61760,503.4
"09/19/2013 01:00:00","EDT","GENESE",61753,879.4
"09/19/2013 01:00:00","EDT","HUD VL",61758,789.4
"09/19/2013 01:00:00","EDT","LONGIL",61762,1749
"09/19/2013 01:00:00","EDT","MHK VL",61756,738.4
"09/19/2013 01:00:00","EDT","MILLWD",61759,209.6
"09/19/2013 01:00:00","EDT","N.Y.C.",61761,4525.2
"09/19/2013 01:00:00","EDT","NORTH",61755,659.2
"09/19/2013 01:00:00","EDT","WEST",61752,1531.9
"09/19/2013 01:05:00","EDT","CAPITL",61757,1052.5
"09/19/2013 01:05:00","EDT","CENTRL",61754,1340.8
"09/19/2013 01:05:00","EDT","DUNWOD",61760,490.1
"09/19/2013 01:05:00","EDT","GENESE",61753,873.1
"09/19/2013 01:05:00","EDT","HUD VL",61758,763.5
"09/19/2013 01:05:00","EDT","LONGIL",61762,1742.5
"09/19/2013 01:05:00","EDT","MHK VL",61756,736.6
"09/19/2013 01:05:00","EDT","MILLWD",61759,230.9
"09/19/2013 01:05:00","EDT","N.Y.C.",61761,4468.8
"09/19/2013 01:05:00","EDT","NORTH",61755,662.6
"09/19/2013 01:05:00","EDT","WEST",61752,1514.8
"09/19/2013 01:10:00","EDT","CAPITL",61757,996.5
"09/19/2013 01:10:00","EDT","CENTRL",61754,1369.2
"09/19/2013 01:10:00","EDT","DUNWOD",61760,513.5
"09/19/2013 01:10:00","EDT","GENESE",61753,887.8
"09/19/2013 01:10:00","EDT","HUD VL",61758,827.2
"09/19/2013 01:10:00","EDT","LONGIL",61762,1725.1
"09/19/2013 01:10:00","EDT","MHK VL",61756,755.6
"09/19/2013 01:10:00","EDT","MILLWD",61759,191.5
"09/19/2013 01:10:00","EDT","N.Y.C.",61761,4456.3
"09/19/2013 01:10:00","EDT","NORTH",61755,660.1
"09/19/2013 01:10:00","EDT","WEST",61752,1522
"09/19/2013 01:15:00","EDT","CAPITL",61757,1029.7
"09/19/2013 01:15:00","EDT","CENTRL",61754,1367.6
"09/19/2013 01:15:00","EDT","DUNWOD",61760,496.7
"09/19/2013 01:15:00","EDT","GENESE",61753,858.4
"09/19/2013 01:15:00","EDT","HUD VL",61758,782.6
"09/19/2013 01:15:00","EDT","LONGIL",61762,1727.3
"09/19/2013 01:15:00","EDT","MHK VL",61756,739.8
"09/19/2013 01:15:00","EDT","MILLWD",61759,200.5
"09/19/2013 01:15:00","EDT","N.Y.C.",61761,4433.7
"09/19/2013 01:15:00","EDT","NORTH",61755,659.6
"09/19/2013 01:15:00","EDT","WEST",61752,1509.7
"09/19/2013 01:20:00","EDT","CAPITL",61757,1008.8
"09/19/2013 01:20:00","EDT","CENTRL",61754,1344.8
"09/19/2013 01:20:00","EDT","DUNWOD",61760,487.2
"09/19/2013 01:20:00","EDT","GENESE",61753,855.9
"09/19/2013 01:20:00","EDT","HUD VL",61758,773.8
"09/19/2013 01:20:00","EDT","LONGIL",61762,1722.4
"09/19/2013 01:20:00","EDT","MHK VL",61756,736.6
"09/19/2013 01:20:00","EDT","MILLWD",61759,223.4
"09/19/2013 01:20:00","EDT","N.Y.C.",61761,4415.8
"09/19/2013 01:20:00","EDT","NORTH",61755,652.3
"09/19/2013 01:20:00","EDT","WEST",61752,1517.8
"09/19/2013 01:25:00","EDT","CAPITL",61757,1033.1
"09/19/2013 01:25:00","EDT","CENTRL",61754,1328.9
"09/19/2013 01:25:00","EDT","DUNWOD",61760,492.2
"09/19/2013 01:25:00","EDT","GENESE",61753,851.5
"09/19/2013 01:25:00","EDT","HUD VL",61758,788.1
"09/19/2013 01:25:00","EDT","LONGIL",61762,1716.3
"09/19/2013 01:25:00","EDT","MHK VL",61756,724.9
"09/19/2013 01:25:00","EDT","MILLWD",61759,200.3
"09/19/2013 01:25:00","EDT","N.Y.C.",61761,4390.8
"09/19/2013 01:25:00","EDT","NORTH",61755,652.7
"09/19/2013 01:25:00","EDT","WEST",61752,1492.9
"09/19/2013 01:30:00","EDT","CAPITL",61757,1024.2
"09/19/2013 01:30:00","EDT","CENTRL",61754,1336.6
"09/19/2013 01:30:00","EDT","DUNWOD",61760,487
"09/19/2013 01:30:00","EDT","GENESE",61753,856.2
"09/19/2013 01:30:00","EDT","HUD VL",61758,761.7
"09/19/2013 01:30:00","EDT","LONGIL",61762,1708.5
"09/19/2013 01:30:00","EDT","MHK VL",61756,726.3
"09/19/2013 01:30:00","EDT","MILLWD",61759,206.1
"09/19/2013 01:30:00","EDT","N.Y.C.",61761,4391.9
"09/19/2013 01:30:00","EDT","NORTH",61755,660.1
"09/19/2013 01:30:00","EDT","WEST",61752,1513.5
"09/19/2013 01:35:00","EDT","CAPITL",61757,1039.6
"09/19/2013 01:35:00","EDT","CENTRL",61754,1329.7
"09/19/2013 01:35:00","EDT","DUNWOD",61760,490.4
"09/19/2013 01:35:00","EDT","GENESE",61753,839.7
"09/19/2013 01:35:00","EDT","HUD VL",61758,768.5
"09/19/2013 01:35:00","EDT","LONGIL",61762,1709.2
"09/19/2013 01:35:00","EDT","MHK VL",61756,721.4
"09/19/2013 01:35:00","EDT","MILLWD",61759,203.9
"09/19/2013 01:35:00","EDT","N.Y.C.",61761,4363.6
"09/19/2013 01:35:00","EDT","NORTH",61755,641.3
"09/19/2013 01:35:00","EDT","WEST",61752,1494.8
"09/19/2013 01:40:00","EDT","CAPITL",61757,1016.5
"09/19/2013 01:40:00","EDT","CENTRL",61754,1332.4
"09/19/2013 01:40:00","EDT","DUNWOD",61760,480.1
"09/19/2013 01:40:00","EDT","GENESE",61753,845.4
"09/19/2013 01:40:00","EDT","HUD VL",61758,770.9
"09/19/2013 01:40:00","EDT","LONGIL",61762,1714.3
"09/19/2013 01:40:00","EDT","MHK VL",61756,726.8
"09/19/2013 01:40:00","EDT","MILLWD",61759,207.6
"09/19/2013 01:40:00","EDT","N.Y.C.",61761,4337.7
"09/19/2013 01:40:00","EDT","NORTH",61755,653
"09/19/2013 01:40:00","EDT","WEST",61752,1497.5
"09/19/2013 01:45:00","EDT","CAPITL",61757,1012.1
"09/19/2013 01:45:00","EDT","CENTRL",61754,1313.3
"09/19/2013 01:45:00","EDT","DUNWOD",61760,492.1
"09/19/2013 01:45:00","EDT","GENESE",61753,838.8
"09/19/2013 01:45:00","EDT","HUD VL",61758,763.8
"09/19/2013 01:45:00","EDT","LONGIL",61762,1681.6
"09/19/2013 01:45:00","EDT","MHK VL",61756,723.8
"09/19/2013 01:45:00","EDT","MILLWD",61759,208.1
"09/19/2013 01:45:00","EDT","N.Y.C.",61761,4337.8
"09/19/2013 01:45:00","EDT","NORTH",61755,652.9
"09/19/2013 01:45:00","EDT","WEST",61752,1493.5
"09/19/2013 01:50:00","EDT","CAPITL",61757,1020.3
"09/19/2013 01:50:00","EDT","CENTRL",61754,1313.2
"09/19/2013 01:50:00","EDT","DUNWOD",61760,479.1
"09/19/2013 01:50:00","EDT","GENESE",61753,845.3
"09/19/2013 01:50:00","EDT","HUD VL",61758,751
"09/19/2013 01:50:00","EDT","LONGIL",61762,1685.3
"09/19/2013 01:50:00","EDT","MHK VL",61756,726.9
"09/19/2013 01:50:00","EDT","MILLWD",61759,214.2
"09/19/2013 01:50:00","EDT","N.Y.C.",61761,4319.6
"09/19/2013 01:50:00","EDT","NORTH",61755,653.8
"09/19/2013 01:50:00","EDT","WEST",61752,1491.8
"09/19/2013 01:55:00","EDT","CAPITL",61757,1011.1
"09/19/2013 01:55:00","EDT","CENTRL",61754,1307.1
"09/19/2013 01:55:00","EDT","DUNWOD",61760,479
"09/19/2013 01:55:00","EDT","GENESE",61753,848
"09/19/2013 01:55:00","EDT","HUD VL",61758,753.6
"09/19/2013 01:55:00","EDT","LONGIL",61762,1690.6
"09/19/2013 01:55:00","EDT","MHK VL",61756,738.9
"09/19/2013 01:55:00","EDT","MILLWD",61759,215.8
"09/19/2013 01:55:00","EDT","N.Y.C.",61761,4318.3
"09/19/2013 01:55:00","EDT","NORTH",61755,647.9
"09/19/2013 01:55:00","EDT","WEST",61752,1493.5
"09/19/2013 02:00:00","EDT","CAPITL",61757,996.2
"09/19/2013 02:00:00","EDT","CENTRL",61754,1321
"09/19/2013 02:00:00","EDT","DUNWOD",61760,480.9
"09/19/2013 02:00:00","EDT","GENESE",61753,834.8
"09/19/2013 02:00:00","EDT","HUD VL",61758,771.6
"09/19/2013 02:00:00","EDT","LONGIL",61762,1683.5
"09/19/2013 02:00:00","EDT","MHK VL",61756,723
"09/19/2013 02:00:00","EDT","MILLWD",61759,197.3
"09/19/2013 02:00:00","EDT","N.Y.C.",61761,4308.7
"09/19/2013 02:00:00","EDT","NORTH",61755,648.2
"09/19/2013 02:00:00","EDT","WEST",61752,1488.4
"09/19/2013 02:05:00","EDT","CAPITL",61757,1003.1
"09/19/2013 02:05:00","EDT","CENTRL",61754,1319.1
"09/19/2013 02:05:00","EDT","DUNWOD",61760,485.5
"09/19/2013 02:05:00","EDT","GENESE",61753,833.6
"09/19/2013 02:05:00","EDT","HUD VL",61758,777.7
"09/19/2013 02:05:00","EDT","LONGIL",61762,1690.1
"09/19/2013 02:05:00","EDT","MHK VL",61756,718
"09/19/2013 02:05:00","EDT","MILLWD",61759,189.4
"09/19/2013 02:05:00","EDT","N.Y.C.",61761,4267.7
"09/19/2013 02:05:00","EDT","NORTH",61755,647.9
"09/19/2013 02:05:00","EDT","WEST",61752,1473.1
"09/19/2013 02:10:00","EDT","CAPITL",61757,1022.5
"09/19/2013 02:10:00","EDT","CENTRL",61754,1293.3
"09/19/2013 02:10:00","EDT","DUNWOD",61760,484.9
"09/19/2013 02:10:00","EDT","GENESE",61753,840.7
"09/19/2013 02:10:00","EDT","HUD VL",61758,749.3
"09/19/2013 02:10:00","EDT","LONGIL",61762,1666.1
"09/19/2013 02:10:00","EDT","MHK VL",61756,712.9
"09/19/2013 02:10:00","EDT","MILLWD",61759,202.8
"09/19/2013 02:10:00","EDT","N.Y.C.",61761,4266.3
"09/19/2013 02:10:00","EDT","NORTH",61755,655.3
"09/19/2013 02:10:00","EDT","WEST",61752,1491.4
"09/19/2013 02:15:00","EDT","CAPITL",61757,1000.9
"09/19/2013 02:15:00","EDT","CENTRL",61754,1299.9
"09/19/2013 02:15:00","EDT","DUNWOD",61760,476.3
"09/19/2013 02:15:00","EDT","GENESE",61753,842.6
"09/19/2013 02:15:00","EDT","HUD VL",61758,756.4
"09/19/2013 02:15:00","EDT","LONGIL",61762,1660.5
"09/19/2013 02:15:00","EDT","MHK VL",61756,711.7
"09/19/2013 02:15:00","EDT","MILLWD",61759,205.3
"09/19/2013 02:15:00","EDT","N.Y.C.",61761,4266
"09/19/2013 02:15:00","EDT","NORTH",61755,657.2
"09/19/2013 02:15:00","EDT","WEST",61752,1483.5
"09/19/2013 02:20:00","EDT","CAPITL",61757,1007.6
"09/19/2013 02:20:00","EDT","CENTRL",61754,1311
"09/19/2013 02:20:00","EDT","DUNWOD",61760,482.8
"09/19/2013 02:20:00","EDT","GENESE",61753,829.9
"09/19/2013 02:20:00","EDT","HUD VL",61758,759.6
"09/19/2013 02:20:00","EDT","LONGIL",61762,1672.3
"09/19/2013 02:20:00","EDT","MHK VL",61756,721.1
"09/19/2013 02:20:00","EDT","MILLWD",61759,200.1
"09/19/2013 02:20:00","EDT","N.Y.C.",61761,4250.4
"09/19/2013 02:20:00","EDT","NORTH",61755,656.4
"09/19/2013 02:20:00","EDT","WEST",61752,1477.3
"09/19/2013 02:25:00","EDT","CAPITL",61757,996.7
"09/19/2013 02:25:00","EDT","CENTRL",61754,1296.4
"09/19/2013 02:25:00","EDT","DUNWOD",61760,472.4
"09/19/2013 02:25:00","EDT","GENESE",61753,843.7
"09/19/2013 02:25:00","EDT","HUD VL",61758,748.3
"09/19/2013 02:25:00","EDT","LONGIL",61762,1664.1
"09/19/2013 02:25:00","EDT","MHK VL",61756,716.1
"09/19/2013 02:25:00","EDT","MILLWD",61759,205.8
"09/19/2013 02:25:00","EDT","N.Y.C.",61761,4230.3
"09/19/2013 02:25:00","EDT","NORTH",61755,655.5
"09/19/2013 02:25:00","EDT","WEST",61752,1485
"09/19/2013 02:30:00","EDT","CAPITL",61757,995.8
"09/19/2013 02:30:00","EDT","CENTRL",61754,1296.7
"09/19/2013 02:30:00","EDT","DUNWOD",61760,479.9
"09/19/2013 02:30:00","EDT","GENESE",61753,830.8
"09/19/2013 02:30:00","EDT","HUD VL",61758,741.4
"09/19/2013 02:30:00","EDT","LONGIL",61762,1659.8
"09/19/2013 02:30:00","EDT","MHK VL",61756,720.4
"09/19/2013 02:30:00","EDT","MILLWD",61759,199.5
"09/19/2013 02:30:00","EDT","N.Y.C.",61761,4236.2
"09/19/2013 02:30:00","EDT","NORTH",61755,662.9
"09/19/2013 02:30:00","EDT","WEST",61752,1486
"09/19/2013 02:35:00","EDT","CAPITL",61757,1001.9
"09/19/2013 02:35:00","EDT","CENTRL",61754,1299
"09/19/2013 02:35:00","EDT","DUNWOD",61760,472.6
"09/19/2013 02:35:00","EDT","GENESE",61753,824.3
"09/19/2013 02:35:00","EDT","HUD VL",61758,753.9
"09/19/2013 02:35:00","EDT","LONGIL",61762,1649.4
"09/19/2013 02:35:00","EDT","MHK VL",61756,713.9
"09/19/2013 02:35:00","EDT","MILLWD",61759,196.9
"09/19/2013 02:35:00","EDT","N.Y.C.",61761,4221.1
"09/19/2013 02:35:00","EDT","NORTH",61755,656.8
"09/19/2013 02:35:00","EDT","WEST",61752,1460.3
"09/19/2013 02:40:00","EDT","CAPITL",61757,1010
"09/19/2013 02:40:00","EDT","CENTRL",61754,1289.8
"09/19/2013 02:40:00","EDT","DUNWOD",61760,467.4
"09/19/2013 02:40:00","EDT","GENESE",61753,816
"09/19/2013 02:40:00","EDT","HUD VL",61758,754.1
"09/19/2013 02:40:00","EDT","LONGIL",61762,1647.4
"09/19/2013 02:40:00","EDT","MHK VL",61756,716.6
"09/19/2013 02:40:00","EDT","MILLWD",61759,203.2
"09/19/2013 02:40:00","EDT","N.Y.C.",61761,4223.2
"09/19/2013 02:40:00","EDT","NORTH",61755,650.4
"09/19/2013 02:40:00","EDT","WEST",61752,1471.6
"09/19/2013 02:45:00","EDT","CAPITL",61757,993.8
"09/19/2013 02:45:00","EDT","CENTRL",61754,1299.2
"09/19/2013 02:45:00","EDT","DUNWOD",61760,484
"09/19/2013 02:45:00","EDT","GENESE",61753,824.9
"09/19/2013 02:45:00","EDT","HUD VL",61758,760.5
"09/19/2013 02:45:00","EDT","LONGIL",61762,1645.7
"09/19/2013 02:45:00","EDT","MHK VL",61756,708.8
"09/19/2013 02:45:00","EDT","MILLWD",61759,188
"09/19/2013 02:45:00","EDT","N.Y.C.",61761,4196.5
"09/19/2013 02:45:00","EDT","NORTH",61755,657.3
"09/19/2013 02:45:00","EDT","WEST",61752,1478
"09/19/2013 02:50:00","EDT","CAPITL",61757,992.5
"09/19/2013 02:50:00","EDT","CENTRL",61754,1305.6
"09/19/2013 02:50:00","EDT","DUNWOD",61760,469.2
"09/19/2013 02:50:00","EDT","GENESE",61753,824.5
"09/19/2013 02:50:00","EDT","HUD VL",61758,745.5
"09/19/2013 02:50:00","EDT","LONGIL",61762,1642.6
"09/19/2013 02:50:00","EDT","MHK VL",61756,716.2
"09/19/2013 02:50:00","EDT","MILLWD",61759,205
"09/19/2013 02:50:00","EDT","N.Y.C.",61761,4190.6
"09/19/2013 02:50:00","EDT","NORTH",61755,654.1
"09/19/2013 02:50:00","EDT","WEST",61752,1475.1
"09/19/2013 02:55:00","EDT","CAPITL",61757,986.2
"09/19/2013 02:55:00","EDT","CENTRL",61754,1287.5
"09/19/2013 02:55:00","EDT","DUNWOD",61760,465.5
"09/19/2013 02:55:00","EDT","GENESE",61753,824.4
"09/19/2013 02:55:00","EDT","HUD VL",61758,738.2
"09/19/2013 02:55:00","EDT","LONGIL",61762,1635.4
"09/19/2013 02:55:00","EDT","MHK VL",61756,725.3
"09/19/2013 02:55:00","EDT","MILLWD",61759,203.2
