"Time Stamp","Time Zone","Name","PTID","Load"
"05/21/2013 00:00:00","EDT","CAPITL",61757,1209.5
"05/21/2013 00:00:00","EDT","CENTRL",61754,1606.6
"05/21/2013 00:00:00","EDT","DUNWOD",61760,551.7
"05/21/2013 00:00:00","EDT","GENESE",61753,1053.5
"05/21/2013 00:00:00","EDT","HUD VL",61758,972.8
"05/21/2013 00:00:00","EDT","LONGIL",61762,2060.9
"05/21/2013 00:00:00","EDT","MHK VL",61756,748.4
"05/21/2013 00:00:00","EDT","MILLWD",61759,277.2
"05/21/2013 00:00:00","EDT","N.Y.C.",61761,5290.1
"05/21/2013 00:00:00","EDT","NORTH",61755,662.7
"05/21/2013 00:00:00","EDT","WEST",61752,1768.9
"05/21/2013 00:05:00","EDT","CAPITL",61757,1208.5
"05/21/2013 00:05:00","EDT","CENTRL",61754,1618.2
"05/21/2013 00:05:00","EDT","DUNWOD",61760,560.2
"05/21/2013 00:05:00","EDT","GENESE",61753,1058
"05/21/2013 00:05:00","EDT","HUD VL",61758,998.2
"05/21/2013 00:05:00","EDT","LONGIL",61762,2018
"05/21/2013 00:05:00","EDT","MHK VL",61756,743.8
"05/21/2013 00:05:00","EDT","MILLWD",61759,259.7
"05/21/2013 00:05:00","EDT","N.Y.C.",61761,5256.6
"05/21/2013 00:05:00","EDT","NORTH",61755,668.7
"05/21/2013 00:05:00","EDT","WEST",61752,1779.2
"05/21/2013 00:10:00","EDT","CAPITL",61757,1205.6
"05/21/2013 00:10:00","EDT","CENTRL",61754,1588.1
"05/21/2013 00:10:00","EDT","DUNWOD",61760,537.1
"05/21/2013 00:10:00","EDT","GENESE",61753,1038.2
"05/21/2013 00:10:00","EDT","HUD VL",61758,925
"05/21/2013 00:10:00","EDT","LONGIL",61762,2000.6
"05/21/2013 00:10:00","EDT","MHK VL",61756,724.2
"05/21/2013 00:10:00","EDT","MILLWD",61759,264.1
"05/21/2013 00:10:00","EDT","N.Y.C.",61761,5187.8
"05/21/2013 00:10:00","EDT","NORTH",61755,676.8
"05/21/2013 00:10:00","EDT","WEST",61752,1783.2
"05/21/2013 00:15:00","EDT","CAPITL",61757,1195
"05/21/2013 00:15:00","EDT","CENTRL",61754,1578.1
"05/21/2013 00:15:00","EDT","DUNWOD",61760,526.7
"05/21/2013 00:15:00","EDT","GENESE",61753,1033.9
"05/21/2013 00:15:00","EDT","HUD VL",61758,935.8
"05/21/2013 00:15:00","EDT","LONGIL",61762,1984.4
